port,requests_per_second,unique_payloads,port_commonality,is_scanning,is_exploit,is_bruteforce,time_of_day,day_of_week,attack_type,threat_level
3306,0.04,4,1.0,0,0,0,16,4,MySQL Attack,3.0
3306,0.17,4,1.0,0,0,0,16,4,MySQL Attack,3.0
443,0.28,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.03,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
5432,0.3,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
139,0.63,5,0.3,0,1,0,16,4,SMB Exploit,10.0
23,0.05,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,10.0
956,22.39,0,0.3,1,0,0,16,4,Port Scan,6.0
53,560.48,2,0.3,0,0,0,16,4,DNS Amplification,3.0
443,0.14,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,0.04,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8080,1.06,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.02,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
6379,0.64,4,1.0,0,0,0,16,4,Redis Attack,3.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
3306,0.05,4,1.0,0,0,0,16,4,MySQL Attack,3.0
80,0.32,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
21,0.14,4,1.0,0,0,0,16,4,FTP Attack,4.0
21,0.07,4,1.0,0,0,0,16,4,FTP Attack,4.0
22,0.11,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
443,0.53,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8443,0.05,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
445,0.03,5,0.3,0,1,0,16,4,SMB Exploit,10.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
3306,0.65,4,1.0,0,0,0,16,4,MySQL Attack,6.0
558,45.0,0,0.3,1,0,0,16,4,Port Scan,9.0
3389,0.03,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
8554,0.76,5,0.3,0,1,0,16,4,IoT Exploit,9.0
22,0.09,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
3389,0.02,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
22,0.33,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8443,2.19,6,0.3,0,0,0,16,4,HTTP Web Scan,9.0
22,0.09,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,1.9,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
5432,0.09,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
923,238.19,0,0.3,1,0,0,16,4,Port Scan,6.0
6379,2.35,4,1.0,0,0,0,16,4,Redis Attack,3.0
27017,0.38,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
3389,0.0,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
1019,14.73,0,0.3,1,0,0,16,4,Port Scan,6.0
3389,0.18,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
8443,0.24,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.29,4,1.0,0,0,0,16,4,Redis Attack,3.0
140,27.33,0,0.3,1,0,0,16,4,Port Scan,6.0
351,2.95,0,0.3,1,0,0,16,4,Port Scan,6.0
8443,0.98,6,0.3,0,0,0,16,4,HTTP Web Scan,9.0
6379,1.8,4,1.0,0,0,0,16,4,Redis Attack,3.0
21,0.35,4,1.0,0,0,0,16,4,FTP Attack,4.0
3306,0.14,4,1.0,0,0,0,16,4,MySQL Attack,3.0
6379,1.12,4,1.0,0,0,0,16,4,Redis Attack,3.0
21,0.57,4,1.0,0,0,0,16,4,FTP Attack,4.0
5432,0.69,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
9000,1.29,5,0.3,0,1,0,16,4,IoT Exploit,9.0
8443,0.05,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
139,0.05,5,0.3,0,1,0,16,4,SMB Exploit,10.0
5432,0.18,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
6379,0.11,4,1.0,0,0,0,16,4,Redis Attack,3.0
445,0.2,5,0.3,0,1,0,16,4,SMB Exploit,10.0
445,2.67,5,0.3,0,1,0,16,4,SMB Exploit,10.0
516,8.76,0,0.3,1,0,0,16,4,Port Scan,6.0
5432,3.0,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
6379,1.78,4,1.0,0,0,0,16,4,Redis Attack,3.0
22,0.07,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8080,0.1,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.41,4,1.0,0,0,0,16,4,Redis Attack,3.0
6379,0.63,4,1.0,0,0,0,16,4,Redis Attack,3.0
445,0.06,5,0.3,0,1,0,16,4,SMB Exploit,10.0
6379,1.67,4,1.0,0,0,0,16,4,Redis Attack,3.0
5432,0.03,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
207,4.85,0,0.3,1,0,0,16,4,Port Scan,6.0
53,330.32,2,0.3,0,0,0,16,4,DNS Amplification,3.0
22,0.07,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
445,0.07,5,0.3,0,1,0,16,4,SMB Exploit,10.0
8443,0.28,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
376,34.93,0,0.3,1,0,0,16,4,Port Scan,6.0
6379,1.78,4,1.0,0,0,0,16,4,Redis Attack,3.0
701,6.95,0,0.3,1,0,0,16,4,Port Scan,6.0
80,0.07,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,1.27,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,0.17,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
6379,0.32,4,1.0,0,0,0,16,4,Redis Attack,3.0
80,0.48,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.17,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
80,0.17,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,0.14,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
301,191.33,0,0.3,1,0,0,16,4,Port Scan,6.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
5432,0.1,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
3389,0.01,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
21,1.1,4,1.0,0,0,0,16,4,FTP Attack,4.0
6379,0.1,4,1.0,0,0,0,16,4,Redis Attack,3.0
5432,0.45,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
23,0.21,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
8080,0.03,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
22,0.18,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
443,0.42,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
371,68.0,0,0.3,1,0,0,16,4,Port Scan,6.0
601,16.96,0,0.3,1,0,0,16,4,Port Scan,6.0
443,0.1,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.01,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
22,0.14,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
971,440.0,0,0.3,1,0,0,16,4,Port Scan,6.0
23,0.13,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,0.58,8,1.0,0,0,1,16,4,SSH Brute Force,10.0
21,0.03,4,1.0,0,0,0,16,4,FTP Attack,4.0
8443,0.55,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.38,4,1.0,0,0,0,16,4,MySQL Attack,3.0
8554,1.05,5,0.3,0,1,0,16,4,IoT Exploit,9.0
3306,0.37,4,1.0,0,0,0,16,4,MySQL Attack,6.0
23,0.15,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
8080,6.21,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
6379,1.86,4,1.0,0,0,0,16,4,Redis Attack,3.0
22,0.04,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
80,0.31,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,0.25,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
6379,0.45,4,1.0,0,0,0,16,4,Redis Attack,3.0
8080,0.12,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
880,194.74,0,0.3,1,0,0,16,4,Port Scan,6.0
6379,1.0,4,1.0,0,0,0,16,4,Redis Attack,3.0
8554,0.76,5,0.3,0,1,0,16,4,IoT Exploit,9.0
3389,0.06,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
23,0.04,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
842,17.1,0,0.3,1,0,0,16,4,Port Scan,6.0
443,0.16,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,10.0
3389,0.14,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
22,0.55,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,0.42,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,0.12,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
27017,0.29,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
80,0.09,6,1.0,0,0,0,16,4,HTTP Web Scan,9.0
80,1.65,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.09,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
445,0.61,5,0.3,0,1,0,16,4,SMB Exploit,10.0
6379,0.5,4,1.0,0,0,0,16,4,Redis Attack,3.0
27017,0.25,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
21,0.71,4,1.0,0,0,0,16,4,FTP Attack,4.0
5432,0.75,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
461,80.5,0,0.3,1,0,0,16,4,Port Scan,6.0
22,0.59,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
21,0.24,4,1.0,0,0,0,16,4,FTP Attack,4.0
8080,0.26,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
80,0.15,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
5432,0.22,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
8443,0.3,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.69,4,1.0,0,0,0,16,4,Redis Attack,3.0
3389,0.07,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
8080,0.08,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8080,0.11,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.55,4,1.0,0,0,0,16,4,MySQL Attack,3.0
662,12.75,0,0.3,1,0,0,16,4,Port Scan,6.0
561,12.37,0,0.3,1,0,0,16,4,Port Scan,6.0
306,12.14,0,0.3,1,0,0,16,4,Port Scan,6.0
8443,0.18,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
21,1.58,4,1.0,0,0,0,16,4,FTP Attack,4.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
8080,0.3,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
27017,0.13,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
139,0.08,5,0.3,0,1,0,16,4,SMB Exploit,10.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
343,358.75,0,0.3,1,0,0,16,4,Port Scan,6.0
27017,0.18,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
80,0.07,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
80,0.13,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
21,0.12,4,1.0,0,0,0,16,4,FTP Attack,4.0
6379,1.41,4,1.0,0,0,0,16,4,Redis Attack,3.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8443,0.12,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
23,0.15,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
21,0.01,4,1.0,0,0,0,16,4,FTP Attack,4.0
8443,3.9,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
8080,0.33,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
8443,0.21,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,11.57,4,1.0,0,0,0,16,4,Redis Attack,3.0
8554,0.01,5,0.3,0,1,0,16,4,IoT Exploit,9.0
80,0.49,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.23,4,1.0,0,0,0,16,4,MySQL Attack,3.0
8080,0.07,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.49,4,1.0,0,0,0,16,4,Redis Attack,3.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
549,15.54,0,0.3,1,0,0,16,4,Port Scan,6.0
8443,0.04,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
22,0.14,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
3389,0.01,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
443,0.27,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.82,4,1.0,0,0,0,16,4,MySQL Attack,3.0
445,0.37,5,0.3,0,1,0,16,4,SMB Exploit,10.0
27017,0.23,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
21,0.08,4,1.0,0,0,0,16,4,FTP Attack,4.0
27017,0.02,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
23,0.05,4,1.0,0,0,1,16,4,Telnet Brute Force,10.0
3306,3.86,4,1.0,0,0,0,16,4,MySQL Attack,3.0
53,1149.8,2,0.3,0,0,0,16,4,DNS Amplification,6.0
23,0.05,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.66,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
21,0.03,4,1.0,0,0,0,16,4,FTP Attack,4.0
445,1.52,5,0.3,0,1,0,16,4,SMB Exploit,10.0
6379,0.41,4,1.0,0,0,0,16,4,Redis Attack,3.0
21,0.16,4,1.0,0,0,0,16,4,FTP Attack,7.0
22,0.18,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
600,7.39,0,0.3,1,0,0,16,4,Port Scan,6.0
8443,0.13,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.33,3,1.0,0,0,1,16,4,RDP Brute Force,10.0
3306,0.09,4,1.0,0,0,0,16,4,MySQL Attack,3.0
23,0.05,4,1.0,0,0,1,16,4,Telnet Brute Force,10.0
21,0.3,4,1.0,0,0,0,16,4,FTP Attack,4.0
139,0.3,5,0.3,0,1,0,16,4,SMB Exploit,10.0
3389,0.05,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
159,26.23,0,0.3,1,0,0,16,4,Port Scan,6.0
964,94.44,0,0.3,1,0,0,16,4,Port Scan,6.0
27017,0.39,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
6379,1.19,4,1.0,0,0,0,16,4,Redis Attack,3.0
22,0.34,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
21,0.16,4,1.0,0,0,0,16,4,FTP Attack,4.0
22,0.41,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
80,0.01,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
445,1.38,5,0.3,0,1,0,16,4,SMB Exploit,10.0
3306,0.25,4,1.0,0,0,0,16,4,MySQL Attack,3.0
8554,0.07,5,0.3,0,1,0,16,4,IoT Exploit,9.0
8080,0.24,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
80,0.79,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
22,0.01,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
21,1.6,4,1.0,0,0,0,16,4,FTP Attack,4.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,10.0
5432,0.53,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
21,0.11,4,1.0,0,0,0,16,4,FTP Attack,4.0
8554,0.36,5,0.3,0,1,0,16,4,IoT Exploit,9.0
932,145.31,0,0.3,1,0,0,16,4,Port Scan,9.0
80,0.24,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
5432,0.42,3,1.0,0,0,0,16,4,PostgreSQL Attack,6.0
23,0.2,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
8080,0.41,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
301,3.63,0,0.3,1,0,0,16,4,Port Scan,6.0
3306,0.53,4,1.0,0,0,0,16,4,MySQL Attack,3.0
6379,0.02,4,1.0,0,0,0,16,4,Redis Attack,3.0
22,0.14,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
27017,0.06,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
6379,0.15,4,1.0,0,0,0,16,4,Redis Attack,3.0
21,0.28,4,1.0,0,0,0,16,4,FTP Attack,7.0
445,0.17,5,0.3,0,1,0,16,4,SMB Exploit,10.0
21,0.09,4,1.0,0,0,0,16,4,FTP Attack,4.0
443,0.42,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.0,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
139,0.35,5,0.3,0,1,0,16,4,SMB Exploit,10.0
21,0.1,4,1.0,0,0,0,16,4,FTP Attack,4.0
8080,0.8,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
8443,5.19,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
53,1283.03,2,0.3,0,0,0,16,4,DNS Amplification,3.0
21,0.04,4,1.0,0,0,0,16,4,FTP Attack,4.0
22,0.06,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
443,0.24,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
6379,1.5,4,1.0,0,0,0,16,4,Redis Attack,3.0
778,22.27,0,0.3,1,0,0,16,4,Port Scan,6.0
8080,0.07,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
5432,0.43,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
21,0.12,4,1.0,0,0,0,16,4,FTP Attack,4.0
3389,0.05,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
27017,0.27,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
80,0.39,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
445,1.34,5,0.3,0,1,0,16,4,SMB Exploit,10.0
445,0.11,5,0.3,0,1,0,16,4,SMB Exploit,10.0
3306,0.28,4,1.0,0,0,0,16,4,MySQL Attack,6.0
23,0.03,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
23,0.03,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.21,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
6379,0.24,4,1.0,0,0,0,16,4,Redis Attack,3.0
8443,0.45,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.25,4,1.0,0,0,0,16,4,Redis Attack,3.0
8080,0.42,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
443,0.2,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8080,0.07,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
80,0.35,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8080,0.05,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
5432,0.72,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
8080,0.11,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3389,0.03,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
21,0.0,4,1.0,0,0,0,16,4,FTP Attack,4.0
23,0.04,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.17,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
3389,0.03,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
222,101.38,0,0.3,1,0,0,16,4,Port Scan,6.0
22,0.69,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
27017,0.12,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
5432,0.05,3,1.0,0,0,0,16,4,PostgreSQL Attack,6.0
443,0.41,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
223,67.38,0,0.3,1,0,0,16,4,Port Scan,6.0
291,11.02,0,0.3,1,0,0,16,4,Port Scan,6.0
8554,0.13,5,0.3,0,1,0,16,4,IoT Exploit,9.0
645,104.1,0,0.3,1,0,0,16,4,Port Scan,6.0
3306,0.44,4,1.0,0,0,0,16,4,MySQL Attack,3.0
21,0.07,4,1.0,0,0,0,16,4,FTP Attack,4.0
445,0.01,5,0.3,0,1,0,16,4,SMB Exploit,10.0
8080,1.06,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
554,0.46,5,0.3,0,1,0,16,4,IoT Exploit,9.0
5432,0.19,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
3389,0.05,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
9000,0.05,5,0.3,0,1,0,16,4,IoT Exploit,9.0
146,22.0,0,0.3,1,0,0,16,4,Port Scan,6.0
22,0.02,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
23,0.04,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
80,0.36,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
443,0.31,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
443,0.52,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8080,0.07,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
445,0.96,5,0.3,0,1,0,16,4,SMB Exploit,10.0
80,0.43,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
21,0.55,4,1.0,0,0,0,16,4,FTP Attack,4.0
22,0.47,8,1.0,0,0,1,16,4,SSH Brute Force,10.0
554,0.79,5,0.3,0,1,0,16,4,IoT Exploit,9.0
80,0.14,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
6379,0.2,4,1.0,0,0,0,16,4,Redis Attack,3.0
8443,0.11,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.41,4,1.0,0,0,0,16,4,MySQL Attack,3.0
554,0.62,5,0.3,0,1,0,16,4,IoT Exploit,9.0
80,0.16,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8080,0.25,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.2,4,1.0,0,0,0,16,4,MySQL Attack,3.0
8443,0.21,6,0.3,0,0,0,16,4,HTTP Web Scan,9.0
445,0.49,5,0.3,0,1,0,16,4,SMB Exploit,10.0
5432,0.27,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
445,0.39,5,0.3,0,1,0,16,4,SMB Exploit,10.0
102,11.86,0,0.3,1,0,0,16,4,Port Scan,6.0
23,0.07,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
27017,0.06,3,0.3,0,0,0,16,4,MongoDB Attack,6.0
3389,0.02,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
3389,0.02,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
8080,0.6,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
139,0.04,5,0.3,0,1,0,16,4,SMB Exploit,10.0
6379,0.37,4,1.0,0,0,0,16,4,Redis Attack,6.0
607,10.14,0,0.3,1,0,0,16,4,Port Scan,6.0
21,0.38,4,1.0,0,0,0,16,4,FTP Attack,4.0
443,0.27,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
3306,1.15,4,1.0,0,0,0,16,4,MySQL Attack,3.0
22,0.07,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
3389,0.04,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
27017,0.22,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
5432,0.44,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
27017,0.27,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
21,1.86,4,1.0,0,0,0,16,4,FTP Attack,4.0
445,1.38,5,0.3,0,1,0,16,4,SMB Exploit,10.0
175,69.28,0,0.3,1,0,0,16,4,Port Scan,6.0
5432,0.22,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
21,0.19,4,1.0,0,0,0,16,4,FTP Attack,4.0
53,1405.65,2,0.3,0,0,0,16,4,DNS Amplification,3.0
23,0.01,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
27017,0.11,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
27017,0.54,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
575,50.04,0,0.3,1,0,0,16,4,Port Scan,6.0
6379,0.36,4,1.0,0,0,0,16,4,Redis Attack,3.0
3389,0.05,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
23,0.02,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
316,3.05,0,0.3,1,0,0,16,4,Port Scan,9.0
443,0.07,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
139,0.18,5,0.3,0,1,0,16,4,SMB Exploit,10.0
23,0.05,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
23,0.09,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
314,3.19,0,0.3,1,0,0,16,4,Port Scan,6.0
3,14.72,0,0.3,1,0,0,16,4,Port Scan,9.0
23,0.03,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.07,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
22,0.21,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
23,0.16,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
21,0.06,4,1.0,0,0,0,16,4,FTP Attack,4.0
27017,0.11,3,0.3,0,0,0,16,4,MongoDB Attack,3.0
22,0.75,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
8443,0.35,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
23,0.04,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
22,0.44,8,1.0,0,0,1,16,4,SSH Brute Force,8.0
3306,0.12,4,1.0,0,0,0,16,4,MySQL Attack,3.0
5432,0.04,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
23,0.07,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
139,0.1,5,0.3,0,1,0,16,4,SMB Exploit,10.0
21,0.05,4,1.0,0,0,0,16,4,FTP Attack,4.0
5432,0.09,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
5432,0.21,3,1.0,0,0,0,16,4,PostgreSQL Attack,3.0
3306,0.23,4,1.0,0,0,0,16,4,MySQL Attack,3.0
8080,1.5,6,0.3,0,0,0,16,4,HTTP Web Scan,6.0
3306,0.12,4,1.0,0,0,0,16,4,MySQL Attack,3.0
966,12.71,0,0.3,1,0,0,16,4,Port Scan,6.0
21,0.5,4,1.0,0,0,0,16,4,FTP Attack,4.0
53,3534.92,2,0.3,0,0,0,16,4,DNS Amplification,3.0
3389,0.01,3,1.0,0,0,1,16,4,RDP Brute Force,8.0
443,0.17,6,1.0,0,0,0,16,4,HTTP Web Scan,6.0
8554,0.49,5,0.3,0,1,0,16,4,IoT Exploit,9.0
23,0.0,4,1.0,0,0,1,16,4,Telnet Brute Force,9.0
